fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality
0.08571428571428574,0.6435675745953328,0.0,0.04057971014492753,0.37988826815642446,0.17616366881779483,0.21304347826086958,0.4655665168810117,0.9078947368421058,0.3055555555555556,0.25531914893617014,0.29587968294735134,0.050805324103320976,0.23409742120343852,1.0,5
0.3999999999999999,0.6370668920236627,0.39189189189189183,0.04057971014492753,0.5195530726256983,0.08004943017987091,0.08260869565217391,0.7324260110531498,0.48684210526315796,1.0,0.0851063829787233,0.3429347397189121,0.10451181170500648,0.6289398280802292,1.0,5
0.5571428571428572,0.6500682571670028,0.24324324324324323,0.1681159420289855,0.8659217877094969,0.670465467527118,0.5869565217391305,0.8357264604101147,0.3552631578947367,0.8055555555555555,0.10638297872340408,0.4009459181932753,0.12738734939735252,0.5156638013371537,1.0,5
0.5571428571428572,0.6500682571670028,0.25675675675675674,0.17391304347826086,0.8324022346368714,0.6567348620074146,0.6000000000000001,0.8357264604101147,0.3684210526315792,0.8750000000000001,0.10638297872340408,0.38409132208881946,0.12738734939735252,0.5595988538681949,1.0,5
0.5,0.20802184229344092,0.7567567567567568,0.052173913043478265,0.39664804469273734,0.4370451736921598,0.4043478260869565,0.6893841571544215,0.5394736842105261,0.6249999999999999,0.3829787234042552,0.37833684872256756,0.3608508297541728,0.49455587392550143,1.0,7
0.44285714285714284,0.5720600663069625,0.3783783783783784,0.0463768115942029,1.0,0.17616366881779483,0.2,0.6807757863746815,0.2894736842105261,1.0,0.1276595744680853,0.3133372114543749,0.1289840813271515,0.6484240687679084,1.0,5
0.34285714285714297,0.6110641617369825,0.10810810810810811,0.20289855072463772,0.3631284916201116,0.03885761362076065,0.08260869565217391,0.7324260110531498,0.6447368421052633,0.2777777777777778,0.06382978723404253,0.2186250970338535,0.10094450787190015,0.1722063037249284,1.0,4
0.41428571428571437,0.2600273028668011,0.6891891891891891,0.052173913043478265,1.0,0.18989427433749828,0.2,0.6893841571544215,0.19736842105263142,1.0,0.10638297872340408,0.33479542394128975,0.2781343475473894,0.6386819484240687,1.0,6
0.5571428571428572,0.13001365143340057,0.6486486486486486,0.052173913043478265,0.31284916201117313,0.3546615405739393,0.21739130434782608,0.6807757863746815,0.6578947368421058,0.31944444444444453,0.14893617021276606,0.5508080970009976,0.5081652210796387,0.21824259789875844,1.0,6
0.37142857142857144,0.35103685887018143,0.4189189189189189,0.08115942028985507,0.3407821229050279,0.2722779074557188,0.26521739130434785,0.8012929772911264,0.8289473684210527,0.48611111111111116,0.2127659574468086,0.3592759213456403,0.20226495787097973,0.34460362941738304,1.0,5
0.41428571428571437,0.40304231944354174,0.28378378378378377,0.04057971014492753,0.47486033519553067,0.09378003569957434,0.1173913043478261,0.6635590448151873,0.3684210526315792,0.8472222222222222,0.17021276595744705,0.29477875443350743,0.1859965717115261,0.5680993314231138,1.0,5
0.5,0.48105051030358204,0.14864864864864866,0.08115942028985507,0.3519553072625698,0.08004943017987091,0.24782608695652172,0.6807757863746815,0.3684210526315792,0.31944444444444453,0.14893617021276606,0.13142281353107998,0.17104024781124014,0.21824259789875844,1.0,5
0.2714285714285716,0.3640382240135216,0.1891891891891892,0.08695652173913043,0.35754189944134074,0.24481669641631193,0.13043478260869565,0.6807757863746815,0.7105263157894739,0.45833333333333337,0.2127659574468086,0.60087725427281,0.16962585227470536,0.3260744985673352,1.0,6
0.18571428571428572,0.35103685887018143,0.21621621621621623,0.0289855072463768,0.32960893854748596,0.10751064121927774,0.05652173913043479,0.5688669662379766,0.5921052631578942,0.36111111111111116,0.1276595744680853,0.5447127052843025,0.15363360171352802,0.23982808022922653,1.0,5
0.37142857142857144,0.37703958915686153,0.3243243243243243,0.052173913043478265,0.32960893854748596,0.011396402581353812,0.004347826086956524,0.629125561696199,0.513157894736842,0.4027777777777778,0.17021276595744705,0.40697301583960765,0.18839638731414873,0.2777459407831901,1.0,5
0.30000000000000004,0.7670805434570632,0.0,0.05797101449275362,0.32960893854748596,0.14870245777838798,0.10869565217391305,0.7152092694936556,0.763157894736842,0.3472222222222223,0.14893617021276606,0.4506697662206594,0.06385280510228514,0.23619866284622743,1.0,5
0.3999999999999999,0.6825716700253529,0.0,0.06376811594202898,0.3407821229050279,0.06631882466016749,0.026086956521739132,0.6463423032556932,0.6447368421052633,0.4027777777777778,0.2340425531914896,0.5708357344745896,0.09438878316905744,0.2946513849092646,1.0,6
0.24285714285714288,0.7215757654553732,0.0945945945945946,0.08695652173913043,0.37988826815642446,0.18989427433749828,0.31304347826086953,0.5946920785772107,0.6052631578947367,0.33333333333333337,0.2978723404255317,0.2191304263370045,0.06277209647404902,0.26332378223495706,1.0,5
0.2714285714285716,0.7345771305987132,0.0,0.0927536231884058,0.46927374301675967,0.25854730193601533,0.1173913043478261,0.6635590448151873,0.7499999999999996,0.3749999999999999,0.4042553191489362,0.6845062857572326,0.06491771898661164,0.31948424068767906,1.0,6
0.47142857142857153,0.695573035168693,0.16216216216216214,0.08115942028985507,0.34636871508379885,0.16243306329809143,0.4478260869565217,0.6635590448151873,0.3684210526315792,0.5,0.2340425531914896,0.12951818910948265,0.10283215955561123,0.36017191977077373,1.0,5
0.2714285714285716,0.6305662094519926,0.16216216216216214,0.5681159420289854,0.2905027932960893,0.505698201290677,0.31739130434782614,0.8959850558683371,0.736842105263158,0.3055555555555556,0.14893617021276606,0.5491190194939132,0.08435030186950876,0.20926456542502403,1.0,6
0.028571428571428692,0.2600273028668011,0.33783783783783783,0.052173913043478265,0.4581005586592178,0.13497185225868458,0.17391304347826086,0.5860837077974708,0.6447368421052633,0.3472222222222223,0.10638297872340408,0.2824373848037212,0.1550362963190441,0.2256924546322827,1.0,5
0.3999999999999999,0.6825716700253529,0.0,0.2666666666666667,0.3631284916201116,0.025127008101057238,0.03478260869565218,0.8357264604101147,0.6710526315789473,0.3472222222222223,0.1914893617021276,0.30380021554333814,0.09438878316905744,0.24670487106017197,1.0,6
0.3999999999999999,0.6240655268803226,0.1891891891891892,0.08695652173913043,0.3631284916201116,0.0,0.021739130434782608,0.7410343818329039,0.6973684210526314,0.41666666666666663,0.4468085106382982,0.22395659131366233,0.10762102725094044,0.3613180515759313,1.0,6
0.44285714285714284,0.3380354937268415,0.3783783783783784,0.06956521739130435,0.2513966480446927,0.13497185225868458,0.08695652173913043,0.6807757863746815,0.4473684210526314,0.5972222222222222,0.2127659574468086,0.490725093287454,0.2289432719449457,0.4187201528175741,1.0,7
0.10000000000000009,0.9999999999999999,0.12162162162162161,0.03478260869565217,0.8435754189944131,0.05258821914046406,0.03913043478260869,0.43974140454177757,0.8026315789473686,0.25,0.2340425531914896,0.4127226012617016,0.011485800476161781,0.19169054441260747,1.0,4
0.3285714285714285,0.42904504973022184,0.48648648648648646,0.2898550724637682,0.29608938547486024,0.12124124673898116,0.33478260869565213,0.7668594941721381,0.5789473684210527,0.736111111111111,0.3829787234042552,0.13575200572073834,0.1546312489072105,0.574785100286533,1.0,5
0.5428571428571429,0.6370668920236627,0.4054054054054054,0.11014492753623187,0.3743016759776535,0.18989427433749828,0.1565217391304348,0.7496427526126581,0.48684210526315796,0.29166666666666674,0.1276595744680853,0.41409751184288646,0.12842889422777454,0.19541547277936971,1.0,4
0.3571428571428572,0.48105051030358204,0.2702702702702703,0.09855072463768116,1.0,0.06631882466016749,0.01739130434782609,0.6807757863746815,0.42105263157894735,0.8333333333333334,0.3829787234042552,0.6566685744595088,0.14126593254255496,0.6449856733524357,1.0,6
0.44285714285714284,0.702073717740363,0.2972972972972973,0.07536231884057973,0.2681564245810056,0.08004943017987091,0.05652173913043479,0.6807757863746815,0.5394736842105261,1.0,0.34042553191489366,0.440220542807836,0.09701056715069789,0.7458452722063038,1.0,5
0.2571428571428571,0.715075082883703,0.02702702702702703,0.052173913043478265,0.16201117318435754,0.025127008101057238,0.004347826086956524,0.629125561696199,0.7763157894736845,0.3055555555555556,0.17021276595744705,0.5162148168835755,0.06603031857794184,0.21423113658070686,1.0,5
0.0,0.5200546057336022,0.2027027027027027,0.06956521739130435,0.1843575418994413,0.06631882466016749,0.23913043478260868,0.3880911798632951,0.9999999999999996,0.36111111111111116,0.936170212765957,0.11790241501615134,0.05824141609858324,0.443075453677173,1.0,4
0.3857142857142857,0.9999999999999999,0.581081081081081,0.07536231884057973,0.5195530726256983,0.25854730193601533,0.4521739130434783,0.6979925279341757,0.4736842105263155,0.5972222222222222,0.10638297872340408,0.20190509257654823,0.0443023732651954,0.3838586437440305,1.0,5
0.5285714285714285,0.22102320743678092,0.7027027027027027,0.04057971014492753,0.5139664804469273,0.12124124673898116,0.1173913043478261,0.6893841571544215,0.4736842105263155,0.38888888888888884,0.17021276595744705,0.3597333429874616,0.35564038645889673,0.26867239732569254,1.0,5
0.20000000000000007,0.3640382240135216,0.3108108108108108,0.04057971014492753,0.2513966480446927,0.025127008101057238,0.008695652173913049,0.5946920785772107,0.5921052631578942,0.36111111111111116,0.10638297872340408,0.47069740357504003,0.15138909254664093,0.234479465138491,1.0,5
0.08571428571428574,0.24702593772346107,0.5,0.0289855072463768,0.29608938547486024,0.12124124673898116,0.37391304347826093,0.5602585954582224,0.5657894736842102,0.38888888888888884,0.10638297872340408,0.1202133001897559,0.1815089689404378,0.25205348615090734,1.0,5
0.5428571428571429,0.702073717740363,0.35135135135135137,0.0463768115942029,0.29608938547486024,0.011396402581353812,0.05652173913043479,0.7066008987139156,0.34210526315789425,0.611111111111111,0.10638297872340408,0.17899013661666954,0.11248419670456178,0.39264565425023884,1.0,5
0.22857142857142854,0.5200546057336022,0.05405405405405406,0.07536231884057973,0.2681564245810056,0.06631882466016749,0.021739130434782608,0.5774753370177308,0.6710526315789473,0.45833333333333337,0.14893617021276606,0.6108910599916249,0.10313192748135677,0.30802292263610326,1.0,6
0.22857142857142854,0.4940518754469221,0.05405405405405406,0.06956521739130435,0.2625698324022346,0.03885761362076065,0.01739130434782609,0.5688669662379766,0.6578947368421058,0.4722222222222222,0.14893617021276606,0.4850028837605657,0.11053884704567529,0.31700095510983767,1.0,6
0.5142857142857142,0.3380354937268415,0.48648648648648646,0.1217391304347826,0.3351955307262569,0.3683921460936427,0.4739130434782609,0.6979925279341757,0.40789473684210575,0.36111111111111116,0.14893617021276606,0.27294528493116443,0.24813985860652168,0.24517669531996195,1.0,5
0.37142857142857144,0.5070532405902621,0.2027027027027027,0.11014492753623187,0.49720670391061444,0.40958396265275293,0.27391304347826084,0.5688669662379766,0.3684210526315792,0.45833333333333337,0.31914893617021267,0.5132219327695395,0.13536946789894505,0.3561604584527221,1.0,6
0.3857142857142857,0.6500682571670028,0.05405405405405406,0.1681159420289855,0.3519553072625698,0.2997391184951256,0.15217391304347827,0.7668594941721381,0.5921052631578942,0.31944444444444453,0.17021276595744705,0.6375946416758996,0.0991497608980352,0.22330468003820447,1.0,5
0.7428571428571427,0.3900409543002016,0.7702702702702702,0.14492753623188406,0.2737430167597765,0.011396402581353812,0.0,0.7066008987139156,0.19736842105263142,0.45833333333333337,0.1914893617021276,0.45066973188752324,0.27227279920997116,0.32005730659025794,1.0,5
0.3571428571428572,0.6630696223103428,0.16216216216216214,0.24347826086956517,0.5027932960893853,0.6430042564877111,0.4347826086956522,0.8099013480708663,0.48684210526315796,0.6527777777777778,0.14893617021276606,0.5162148615734027,0.0916421525293177,0.433715377268386,1.0,5
0.3999999999999999,0.6110641617369825,0.24324324324324323,0.08115942028985507,0.30726256983240213,0.18989427433749828,0.19130434782608696,0.7410343818329039,0.7105263157894739,0.4027777777777778,0.27659574468085113,0.3483061500717412,0.11083563975538577,0.30592168099331424,1.0,5
0.3285714285714285,0.35103685887018143,0.4189189189189189,0.08695652173913043,0.29608938547486024,0.08004943017987091,0.1565217391304348,0.629125561696199,0.6842105263157898,0.33333333333333337,0.14893617021276606,0.20511318234681578,0.19104233721926014,0.22722063037249296,1.0,6
0.5428571428571429,0.3640382240135216,0.5405405405405406,0.07536231884057973,0.324022346368715,0.21735548537690508,0.1826086956521739,0.7840762357316322,0.7236842105263155,0.4722222222222222,0.10638297872340408,0.4090738511774951,0.23892553924135032,0.3047755491881567,1.0,5
0.3857142857142857,0.7410778131703831,0.6621621621621622,0.052173913043478265,0.5251396648044693,0.23108609089660853,0.4434782608695652,0.6807757863746815,0.42105263157894735,0.5694444444444444,0.1276595744680853,0.18458793844879723,0.08076807231940511,0.3730659025787966,1.0,5
0.3571428571428572,0.5200546057336022,0.21621621621621623,0.05797101449275362,0.35754189944134074,0.12124124673898116,0.10869565217391305,0.6807757863746815,0.6447368421052633,0.4444444444444444,0.17021276595744705,0.3820034869982418,0.1283828401341669,0.3049665711556829,1.0,7
0.2857142857142858,0.7995839563154133,0.06756756756756757,0.06376811594202898,0.3351955307262569,0.13497185225868458,0.19130434782608696,0.6635590448151873,0.6578947368421058,0.3749999999999999,0.2340425531914896,0.259294305740446,0.05690546713612071,0.2759312320916906,1.0,5
0.3142857142857143,0.7865825911720733,0.06756756756756757,0.21739130434782608,0.3631284916201116,0.011396402581353812,0.004347826086956524,0.629125561696199,0.6842105263157898,0.125,0.46808510638297873,0.40697301583960765,0.06284664217212926,0.14842406876790837,1.0,5
0.3571428571428572,0.5200546057336022,0.14864864864864866,0.03478260869565217,0.324022346368715,0.10751064121927774,0.12608695652173912,0.6807757863746815,0.6973684210526314,0.38888888888888884,0.1914893617021276,0.3089355242034853,0.1283828401341669,0.2742120343839542,1.0,5
0.22857142857142854,0.7605798608853932,0.0945945945945946,0.04057971014492753,0.30726256983240213,0.03885761362076065,0.021739130434782608,0.629125561696199,0.7236842105263155,0.38888888888888884,0.42553191489361675,0.4506697479096528,0.054540405626807564,0.3351480420248329,1.0,5
0.6142857142857143,0.2600273028668011,0.7702702702702702,0.06376811594202898,0.29608938547486024,0.32720032953453243,0.23913043478260868,0.6893841571544215,0.513157894736842,0.6805555555555557,0.42553191489361675,0.46915684797813695,0.3419629667028278,0.5497612225405921,1.0,5
0.4285714285714286,0.7605798608853932,0.06756756756756757,0.05797101449275362,0.29608938547486024,0.06631882466016749,0.03913043478260869,0.629125561696199,0.5921052631578942,0.9027777777777778,0.3829787234042552,0.47596785691855376,0.08351231057213307,0.6951289398280802,1.0,6
0.3857142857142857,0.6630696223103428,0.10810810810810811,0.05797101449275362,0.30726256983240213,0.16243306329809143,0.07391304347826087,0.6721674155949273,0.5657894736842102,0.33333333333333337,0.17021276595744705,0.637594631785695,0.09627371478270175,0.23237822349570214,1.0,6
0.3857142857142857,0.715075082883703,0.3108108108108108,0.06956521739130435,0.3743016759776535,0.18989427433749828,0.37391304347826093,0.629125561696199,0.5657894736842102,0.25,0.17021276595744705,0.18279975374226407,0.0856280502684526,0.17793696275071635,1.0,5
0.3857142857142857,0.7410778131703831,0.2972972972972973,0.05797101449275362,0.3519553072625698,0.20362487985720168,0.3652173913043478,0.6205171909164449,0.5526315789473686,0.25,0.17021276595744705,0.2001109004185551,0.08076807231940511,0.17793696275071635,1.0,5
0.47142857142857153,0.7215757654553732,0.35135135135135137,0.06956521739130435,0.3519553072625698,0.10751064121927774,0.14347826086956522,0.7496427526126581,0.5526315789473686,0.31944444444444453,0.10638297872340408,0.27740717958416783,0.09735443162548382,0.20811843361986626,1.0,4
0.6714285714285713,0.2600273028668011,0.7297297297297297,0.0927536231884058,0.40782122905027923,0.34093093505423583,0.31739130434782614,0.8185097188506205,0.513157894736842,0.7222222222222222,0.1914893617021276,0.37538505714486015,0.360199715032953,0.494269340974212,1.0,5
0.5428571428571429,0.37703958915686153,0.8648648648648649,0.07536231884057973,0.40223463687150834,0.08004943017987091,0.1391304347826087,0.8357264604101147,0.8552631578947367,0.5,0.3829787234042552,0.2275043599739858,0.23109709562258027,0.40429799426934104,1.0,5
0.2571428571428571,0.8645907820321138,0.0,0.08695652173913043,0.46368715083798867,0.14870245777838798,0.08695652173913043,0.6635590448151873,0.8289473684210527,0.3472222222222223,0.42553191489361675,0.5307804226431245,0.04433830632151095,0.30448901623686725,1.0,6
0.24285714285714288,0.8190860040304234,0.16216216216216214,0.06376811594202898,0.3631284916201116,0.12124124673898116,0.30434782608695654,0.5946920785772107,0.6447368421052633,0.3055555555555556,0.2978723404255317,0.1502547975194411,0.04829076293783047,0.2440305635148043,1.0,5
0.47142857142857153,0.6565689397386728,0.2702702702702703,0.03478260869565217,0.32960893854748596,0.32720032953453243,0.4739130434782609,0.7152092694936556,0.3552631578947367,1.0,0.0851063829787233,0.24265133760442162,0.11170607775069549,0.6289398280802292,1.0,4
0.17142857142857149,0.42904504973022184,0.2702702702702703,0.04057971014492753,0.2681564245810056,0.0,0.021739130434782608,0.5946920785772107,0.6842105263157898,0.36111111111111116,0.10638297872340408,0.22395659131366233,0.11896824219929622,0.234479465138491,1.0,5
0.3999999999999999,0.40304231944354174,0.9459459459459458,0.05797101449275362,1.0,0.25854730193601533,0.24782608695652172,0.7324260110531498,0.3157894736842102,1.0,0.14893617021276606,0.364580705117243,0.18260368558894244,0.6581661891117481,1.0,5
0.34285714285714297,0.4940518754469221,0.6351351351351351,0.06376811594202898,0.3631284916201116,0.24481669641631193,0.27391304347826084,0.6979925279341757,0.6184210526315792,0.3749999999999999,0.0851063829787233,0.31568879782197473,0.1338819111691007,0.23782234957020054,1.0,5
0.3285714285714285,0.715075082883703,0.35135135135135137,0.052173913043478265,1.0,0.17616366881779483,0.1782608695652174,0.6893841571544215,0.3552631578947367,1.0,0.14893617021276606,0.346997151950321,0.07691794729489224,0.6581661891117481,1.0,5
0.18571428571428572,0.23402457258012097,0.6486486486486486,0.052173913043478265,0.2681564245810056,0.20362487985720168,0.22173913043478263,0.6033004493569649,0.7236842105263155,0.6666666666666666,0.34042553191489366,0.32459397917963606,0.2243358761451136,0.5097421203438397,1.0,6
0.2714285714285716,0.5590587011636224,0.2027027027027027,0.07536231884057973,0.30726256983240213,0.21735548537690508,0.13043478260869565,0.6205171909164449,0.6842105263157898,0.4027777777777778,0.2978723404255317,0.5407942597386125,0.10098944500073054,0.31155682903533904,1.0,5
0.5142857142857142,0.48105051030358204,0.3783783783783784,0.05797101449275362,0.49720670391061444,0.23108609089660853,0.5478260869565218,0.7152092694936556,0.052631578947368585,1.0,0.25531914893617014,0.14672050458869407,0.17401767933810866,0.7068767908309457,1.0,6
0.3857142857142857,0.48105051030358204,0.35135135135135137,0.05797101449275362,0.22905027932960886,0.08004943017987091,0.09130434782608696,0.6635590448151873,0.6578947368421058,0.4722222222222222,0.1914893617021276,0.3188748096527695,0.147220795596292,0.32922636103151864,1.0,5
0.6142857142857143,0.35103685887018143,0.5945945945945946,0.06956521739130435,0.48044692737430156,0.4233145681724564,0.5,0.7668594941721381,0.32894736842105265,1.0,0.17021276595744705,0.29685730748624606,0.2658598082307243,0.6679083094555873,1.0,5
0.2857142857142858,0.6500682571670028,0.10810810810810811,0.052173913043478265,0.30726256983240213,0.06631882466016749,0.060869565217391314,0.7668594941721381,0.7763157894736845,0.31944444444444453,0.06382978723404253,0.3705591018824983,0.08267783427343345,0.1979942693409743,1.0,5
0.41428571428571437,0.5200546057336022,0.35135135135135137,0.05797101449275362,0.324022346368715,0.5331594123300838,0.5652173913043479,0.6463423032556932,0.4473684210526314,0.33333333333333337,0.17021276595744705,0.33050378530638497,0.13960546797986031,0.23237822349570214,1.0,5
0.5142857142857142,0.48105051030358204,0.39189189189189183,0.06376811594202898,0.49720670391061444,0.21735548537690508,0.5347826086956522,0.7152092694936556,0.052631578947368585,1.0,0.2340425531914896,0.14167151333379496,0.17401767933810866,0.6971346704871062,1.0,5
0.0,0.9999999999999999,0.05405405405405406,0.0289855072463768,0.13407821229050276,0.5194288068103804,0.32608695652173914,0.4225246629822834,0.9999999999999996,0.25,0.3829787234042552,0.5496300019004321,0.0,0.2237822349570201,1.0,4
0.0,0.6240655268803226,0.22972972972972974,0.08115942028985507,0.2067039106145251,0.18989427433749828,0.4173913043478261,0.37087443830380096,0.9999999999999996,0.41666666666666663,0.8936170212765955,0.1627248537355624,0.03953706752967523,0.48166189111747854,1.0,6
0.2571428571428571,0.8515894168887735,0.0,0.1217391304347826,0.4525139664804468,0.06631882466016749,0.05652173913043479,0.6549506740354474,0.736842105263158,0.36111111111111116,0.42553191489361675,0.38797446156960275,0.0459690105179455,0.31470869149952246,1.0,5
0.2857142857142858,0.4940518754469221,0.33783783783783783,0.06376811594202898,0.2737430167597765,0.0,0.052173913043478265,0.637733932475939,0.4736842105263155,0.45833333333333337,0.10638297872340408,0.14315407418880027,0.122210379107388,0.29598853868194847,1.0,5
0.37142857142857144,0.9999999999999999,0.08108108108108107,0.0927536231884058,0.324022346368715,0.025127008101057238,0.0,0.6721674155949273,0.6578947368421058,0.36111111111111116,0.2340425531914896,0.5708357119434698,0.04266154462574373,0.26657115568290374,1.0,5
0.44285714285714284,0.5525580185919524,0.24324324324324323,0.05797101449275362,0.32960893854748596,0.13497185225868458,0.10869565217391305,0.7152092694936556,0.5394736842105261,0.4027777777777778,0.06382978723404253,0.4163366266094506,0.13479211232066532,0.24957020057306595,1.0,6
0.47142857142857153,0.6370668920236627,0.4054054054054054,0.06956521739130435,0.3519553072625698,0.10751064121927774,0.17391304347826086,0.7152092694936556,0.6710526315789473,0.4305555555555556,0.31914893617021267,0.23437098893603117,0.11647035296639055,0.33667621776504303,1.0,6
0.3999999999999999,0.4940518754469221,0.4054054054054054,0.05797101449275362,0.3016759776536312,0.06631882466016749,0.052173913043478265,0.6033004493569649,0.5526315789473686,0.36111111111111116,0.36170212765957466,0.40697303570175236,0.14555344323081337,0.29866284622731626,1.0,6
0.44285714285714284,0.5915621140219725,0.2972972972972973,0.06956521739130435,0.31284916201117313,0.12124124673898116,0.23913043478260868,0.6721674155949273,0.5263157894736845,0.29166666666666674,0.10638297872340408,0.1918507166923588,0.12347907751064333,0.19054441260744986,1.0,5
0.3142857142857143,0.48105051030358204,0.3243243243243243,0.07536231884057973,0.2737430167597765,0.025127008101057238,0.11304347826086958,0.6119088201367049,0.5789473684210527,0.25,0.14893617021276606,0.1369030182395705,0.13233363796194939,0.17335243553008595,1.0,5
0.3999999999999999,0.37703958915686153,0.918918918918919,0.0463768115942029,1.0,0.20362487985720168,0.25652173913043474,0.7238176402734098,0.25000000000000044,1.0,0.1276595744680853,0.28348230817941106,0.19551317203222066,0.6484240687679084,1.0,5
0.17142857142857149,0.6630696223103428,0.4189189189189189,0.0463768115942029,0.3743016759776535,0.16243306329809143,0.23478260869565218,0.6893841571544215,0.7499999999999996,0.6805555555555557,0.1276595744680853,0.25164485118315305,0.06153699788232139,0.4441260744985675,1.0,5
0.4285714285714286,0.27302866801014114,0.7162162162162162,0.0927536231884058,0.39106145251396635,0.20362487985720168,0.30434782608695654,0.7496427526126581,0.6315789473684208,0.6944444444444445,0.1914893617021276,0.24037929044729348,0.2716409933769396,0.4759312320916906,1.0,6
0.44285714285714284,0.8645907820321138,0.7027027027027027,0.06376811594202898,0.5642458100558658,0.46450638473156663,0.6217391304347827,0.6893841571544215,0.42105263157894735,0.5416666666666666,0.1276595744680853,0.2606033069333053,0.0684991386424409,0.3553008595988539,1.0,5
0.3999999999999999,0.5720600663069625,0.25675675675675674,0.052173913043478265,0.46368715083798867,0.12124124673898116,0.16086956521739132,0.6463423032556932,0.3947368421052633,0.8750000000000001,0.17021276595744705,0.27681259340625947,0.12116832157530943,0.5862464183381091,1.0,5
0.48571428571428577,0.6500682571670028,0.12162162162162161,0.07536231884057973,0.3519553072625698,0.10751064121927774,0.4260869565217391,0.6463423032556932,0.34210526315789425,0.5,0.2340425531914896,0.09239709875251997,0.11562168752263699,0.36017191977077373,1.0,5
0.48571428571428577,0.6240655268803226,0.13513513513513514,0.07536231884057973,0.35754189944134074,0.14870245777838798,0.4391304347826087,0.6463423032556932,0.34210526315789425,0.5,0.2340425531914896,0.12156652102045304,0.12221044719121157,0.36017191977077373,1.0,5
0.7285714285714284,0.24702593772346107,0.5945945945945946,0.08115942028985507,0.32960893854748596,0.25854730193601533,0.1565217391304348,0.8529432019696088,0.5657894736842102,0.513888888888889,0.2127659574468086,0.5447127177779305,0.3932905411026876,0.36313276026743074,1.0,6
0.6285714285714286,0.3640382240135216,0.4189189189189189,0.07536231884057973,0.38547486033519546,0.13497185225868458,0.22608695652173913,0.6635590448151873,0.23684210526315796,0.45833333333333337,0.3829787234042552,0.22196675871970192,0.2608096509150276,0.3742120343839542,1.0,6
0.47142857142857153,0.5460573360202824,0.3783783783783784,0.05797101449275362,0.31284916201117313,0.10751064121927774,0.13043478260869565,0.7668594941721381,0.6578947368421058,0.4305555555555556,0.27659574468085113,0.3004622816018226,0.14220331447151408,0.3250238777459408,1.0,6
