fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality
7.9,0.64,0.46,10.6,0.2,33.0,227.0,0.9983,2.89,0.74,9.1,0.145374448698791,12.34373071292076,6.734,0,3
6.3,0.21,0.29,11.7,0.048,49.0,147.0,0.99482,3.22,0.38,10.8,0.3333333310657597,29.99985714353741,4.104,0,5
7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,0.1642857131122449,46.24971093930663,5.358,0,6
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,0.5555555246913597,14.999968750065106,7.616,1,7
7.6,0.17,0.36,4.5,0.042,26.0,102.0,0.99427,3.09,0.47,9.5,0.2549019582852749,44.70561937870953,4.465,0,5
8.9,0.21,0.34,7.1,0.037,33.0,150.0,0.9962,3.1,0.45,9.7,0.2199999985333333,42.38075056785444,4.365,0,6
6.3,0.23,0.33,1.5,0.036,15.0,105.0,0.991,3.32,0.42,11.2,0.1428571414965986,27.39118525571628,4.704,0,6
6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,0.2138364766425378,32.3807981866753,4.048,0,5
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,0.5416666440972231,13.877522698933268,9.379,1,6
5.1,0.12,0.32,1.6,0.028,12.0,90.0,0.99008,3.57,0.52,12.2,0.1333333318518518,42.4996458362847,6.343999999999999,0,6
7.6,0.13,0.34,9.3,0.062,40.0,126.0,0.9966,3.21,0.39,9.6,0.3174603149407911,58.46108876085568,3.744,0,5
7.6,0.24,0.44,3.8,0.037,49.0,146.0,0.9911,3.06,0.37,11.6,0.3356164360574217,31.66653472277199,4.292,0,6
6.3,0.27,0.38,0.9,0.051,7.0,140.0,0.9926,3.45,0.5,10.5,0.0499999996428571,23.33324691390032,5.25,0,7
6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,0.2540983585729642,51.538065091806985,3.5889999999999995,0,6
5.4,0.31,0.47,3.0,0.053,46.0,144.0,0.9931,3.29,0.76,10.0,0.3194444422260802,17.41929864742372,7.6,0,5
7.7,0.25,0.43,4.5,0.062,20.0,115.0,0.9966,3.38,0.5,9.9,0.1739130419659735,30.7998768004928,4.95,0,6
6.6,0.29,0.73,2.2,0.027,21.0,92.0,0.99,3.12,0.48,12.4,0.228260867084121,22.75854221192341,5.952,0,6
8.6,0.17,0.28,2.7,0.047,38.0,150.0,0.99365,3.1,0.56,10.8,0.2533333316444444,50.58793771801341,6.048000000000001,0,6
6.6,0.35,0.29,14.4,0.044,54.0,177.0,0.9991,3.17,0.58,8.9,0.3050847440390692,18.85708897974577,5.162,0,6
6.9,0.4,0.14,2.4,0.085,21.0,40.0,0.9968,3.43,0.63,9.7,0.5249999868750004,17.249956875107813,6.111,1,6
6.4,0.29,0.3,2.9,0.036,25.0,79.0,0.99037,3.29,0.6,12.4,0.3164556921967634,22.068889417622703,7.439999999999999,0,7
7.6,0.16,0.41,1.9,0.047,27.0,151.0,0.9937,3.2,0.53,10.1,0.1788079458357089,47.49970312685545,5.353,0,6
6.8,0.22,0.49,0.9,0.052,26.0,128.0,0.991,3.25,0.35,11.4,0.2031249984130859,30.908950413861756,3.99,0,6
12.0,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,13.4,0.309859150565364,33.333240740997944,11.256,1,5
5.5,0.15,0.32,14.0,0.031,16.0,99.0,0.99437,3.26,0.38,11.5,0.1616161599836751,36.66642222385184,4.37,0,8
7.7,0.18,0.53,1.2,0.041,42.0,167.0,0.9908,3.11,0.44,11.9,0.2514970044820538,42.77754012477709,5.236,0,5
6.9,0.21,0.74,1.1,0.137,52.0,123.0,0.9932,3.03,0.39,9.2,0.4227642242051689,32.85698639530288,3.588,0,6
7.8,0.31,0.4,1.6,0.027,20.0,87.0,0.9911,3.15,0.48,11.9,0.2298850548289074,25.161209157389816,5.712,0,6
6.5,0.46,0.31,5.0,0.027,15.0,72.0,0.99165,3.26,0.6,11.5,0.2083333304398148,14.130404064338991,6.9,0,7
10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,0.588235259515573,20.565998932077484,6.5520000000000005,1,6
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,0.2878787835169881,17.674377501447673,6.08,1,5
6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6,0.2960526296312327,17.02698100815944,5.336,0,7
7.8,0.28,0.49,1.3,0.046,27.0,142.0,0.9936,3.09,0.59,10.2,0.1901408437314025,27.857043367702257,6.017999999999999,0,5
6.5,0.28,0.28,18.15,0.041,40.0,144.0,1.0002,3.14,0.38,8.7,0.2777777758487654,23.214202806418548,3.306,0,5
6.9,0.29,0.41,7.8,0.046,52.0,171.0,0.99537,3.12,0.51,9.6,0.304093565473137,23.793021403374475,4.896,0,5
8.0,0.25,0.49,1.2,0.061,27.0,117.0,0.9938,3.08,0.34,9.4,0.2307692287968442,31.999872000512003,3.196,0,5
7.1,0.36,0.56,1.3,0.046,25.0,102.0,0.9923,3.24,0.33,10.5,0.2450980368127643,19.722167438423785,3.4650000000000003,0,6
8.8,0.24,0.23,10.3,0.032,12.0,97.0,0.99571,3.13,0.4,10.7,0.1237113389308109,36.66651388952546,4.28,0,6
5.9,0.32,0.26,1.5,0.057,17.0,141.0,0.9917,3.24,0.36,10.7,0.120567375031437,18.437442382992558,3.852,0,5
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,0.4999999903846155,8.289462777022662,6.9,1,6
6.4,0.16,0.31,5.3,0.043,42.0,157.0,0.99455,3.35,0.47,10.5,0.2675159218629559,39.99975000156249,4.935,0,5
6.6,0.25,0.3,1.6,0.046,32.0,134.0,0.993,3.42,0.51,10.1,0.2388059683671196,26.3998944004224,5.151,0,7
6.6,0.29,0.31,3.9,0.027,39.0,96.0,0.99035,3.24,0.6,12.6,0.4062499957682292,22.75854221192341,7.56,0,8
8.2,0.29,0.33,9.1,0.036,28.0,118.0,0.9953,2.96,0.4,10.9,0.2372881335823039,28.275764566329084,4.36,0,7
6.1,0.28,0.24,18.15,0.074,32.0,174.0,0.99922,3.19,0.44,9.3,0.1839080449200687,21.785636479869712,4.0920000000000005,0,6
7.2,0.4,0.24,8.5,0.055,45.0,151.0,0.99626,3.2,0.52,9.2,0.2980132430595149,17.9999550001125,4.784,0,5
5.0,0.215,0.23,5.1,0.041,64.0,157.0,0.99688,3.42,0.44,8.7,0.4076433095054566,23.255705787414943,3.828,0,3
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,0.5671641706393408,43.88864506308298,10.509,1,5
5.0,0.65,0.12,1.1,0.021,4.0,10.0,0.99246,3.32,0.36,13.4,0.399999960000004,7.692295858006371,4.824,0,4
6.7,0.47,0.29,4.75,0.034,29.0,134.0,0.99056,3.29,0.46,13.0,0.2164179088327021,14.255288818534432,5.98,0,7
7.9,0.28,0.49,7.7,0.045,48.0,195.0,0.9954,3.04,0.55,11.0,0.2461538448915187,28.21418494933947,6.050000000000001,0,6
6.2,0.32,0.32,2.2,0.036,15.0,70.0,0.9899,3.16,0.48,12.7,0.2142857112244898,19.37493945331421,6.095999999999999,0,6
6.7,0.23,0.26,1.4,0.06,33.0,154.0,0.9934,3.24,0.56,9.5,0.2142857128942486,29.13030812909509,5.32,0,6
6.3,0.35,0.26,17.6,0.061,59.0,198.0,0.99918,3.11,0.49,8.8,0.2979797964748495,17.999948571575512,4.312,0,5
6.1,0.33,0.32,7.8,0.052,52.0,183.0,0.99657,3.39,0.65,9.5,0.2841530039117322,18.484792470325846,6.175,0,5
6.7,0.31,0.31,9.9,0.04,10.0,175.0,0.9953,3.46,0.55,11.4,0.0571428568163265,21.61283350698869,6.2700000000000005,0,4
7.4,0.18,0.36,13.1,0.056,72.0,163.0,1.0,3.42,0.35,9.1,0.4417177887011179,41.11088271731824,3.185,0,6
5.8,0.3,0.12,1.6,0.036,57.0,163.0,0.99239,3.38,0.59,10.5,0.349693249388385,19.333268889103707,6.194999999999999,0,6
6.4,0.15,0.25,7.8,0.05,13.0,68.0,0.99394,3.16,0.4,9.9,0.1911764677768166,42.66638222411851,3.96,0,6
5.8,0.19,0.24,1.3,0.044,38.0,128.0,0.99362,3.65,0.6,10.6,0.2968749976806641,30.526155125499336,6.359999999999999,0,5
8.0,0.25,0.27,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,11.2,0.1764705861591695,31.999872000512003,4.032,0,6
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,0.3404255246717974,35.8063361085932,10.812,1,7
7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.99195,3.11,0.54,11.1,0.1962616804087693,35.49982250088749,5.994,0,6
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,0.4081632569762601,41.538301775762406,5.184,1,5
5.9,0.17,0.28,0.9,0.027,5.0,28.0,0.98985,3.13,0.32,10.6,0.1785714221938777,34.70567820189293,3.392,0,5
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,0.8260869385633275,13.548365244572189,10.502,1,6
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,0.2999999975,14.57138693889446,4.6000000000000005,0,6
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,0.6382978587596201,16.24995937510156,4.512,1,6
6.5,0.15,0.32,1.3,0.036,19.0,76.0,0.98964,3.18,0.41,12.3,0.2499999967105263,43.33304444637036,5.043,0,6
7.0,0.16,0.36,2.6,0.029,28.0,98.0,0.99126,3.11,0.37,11.2,0.2857142827988339,43.74972656420897,4.144,0,7
5.7,0.46,0.46,1.4,0.04,31.0,169.0,0.9932,3.13,0.47,8.8,0.1834319515773257,12.3912774102665,4.136,0,5
6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,0.2396694195068643,23.214202806418548,5.808,0,7
7.3,0.29,0.29,4.6,0.029,27.0,155.0,0.9931,3.07,0.3,10.6,0.1741935472632674,25.172326991975893,3.18,0,6
6.0,0.16,0.22,1.6,0.042,36.0,106.0,0.9905,3.24,0.32,11.4,0.3396226383054468,37.49976562646484,3.648,0,6
7.1,0.36,0.37,4.8,0.021,39.0,114.0,0.99036,3.08,0.49,12.7,0.3421052601569714,19.722167438423785,6.223,0,7
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,0.2083333289930556,18.604607896260703,4.324000000000001,1,5
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,0.7599999696000012,9.256183047631325,7.095000000000001,1,5
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,0.2307692248520712,14.52827447495382,4.704,1,6
6.0,0.43,0.34,7.6,0.045,25.0,118.0,0.99222,3.03,0.37,11.0,0.2118644049841999,13.95345592219553,4.07,0,6
6.7,0.62,0.24,1.1,0.039,6.0,62.0,0.9934,3.41,0.32,10.4,0.096774191987513,10.806434183170673,3.3280000000000003,0,5
5.9,0.37,0.32,1.6,0.029,41.0,102.0,0.98916,3.41,0.55,12.7,0.4019607803729335,15.94590284891122,6.985,0,7
7.1,0.17,0.43,1.3,0.023,33.0,132.0,0.99067,3.11,0.56,11.7,0.2499999981060606,41.76446020905759,6.5520000000000005,0,6
7.0,0.34,0.3,1.8,0.045,44.0,142.0,0.9914,2.99,0.45,10.8,0.3098591527474708,20.588174740662527,4.86,0,6
7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,0.2857142844774273,24.82750059482554,5.664,0,6
6.0,0.25,0.4,5.7,0.052,56.0,152.0,0.99398,3.16,0.88,10.5,0.3684210502077562,23.999904000384,9.24,0,6
10.3,0.5,0.42,2.0,0.069,21.0,51.0,0.9982,3.16,0.72,11.5,0.4117646978085353,20.5999588000824,8.28,1,6
10.6,0.8891499999999997,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,0.2499999970238095,11.921484652213184,5.757,1,5
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,0.3611111060956791,20.555498456948733,7.48,1,5
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,0.2727272677685951,12.58618519623242,6.017999999999999,1,5
7.5,0.3,0.71,1.3,0.16,44.0,149.0,0.9948,3.08,0.42,8.9,0.2953020114409261,24.999916666944447,3.738,0,5
7.7,0.26,0.34,6.4,0.05,36.0,163.0,0.9937,3.19,0.7,11.5,0.2208588943505589,29.61527071049727,8.049999999999999,0,6
7.3,0.31,0.25,6.65,0.032,30.0,138.0,0.99244,2.9,0.37,11.1,0.2173913027725268,23.54831113448021,4.107,0,5
6.7,0.28,0.42,3.5,0.035,43.0,105.0,0.99021,3.18,0.38,12.2,0.4095238056235828,23.928485969692964,4.636,0,6
6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,3.12,0.35,12.5,0.2719298221760542,20.93743457051697,4.375,0,6
9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,0.4230769068047343,11.446526482356624,7.802,1,6
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,0.7499999531250029,10.92103826179176,7.82,1,6
6.5,0.26,0.34,16.3,0.051,56.0,197.0,1.0004,3.49,0.42,9.8,0.2842639579478987,24.99990384652367,4.1160000000000005,0,5
6.0,0.37,0.32,1.0,0.053,31.0,218.5,0.9924,3.29,0.72,9.8,0.1418764295566296,16.216172388723276,7.056,0,6
7.1,0.28,0.44,1.8,0.032,32.0,107.0,0.9907,3.25,0.48,12.2,0.2990654177657437,25.3570522962418,5.856,0,7
7.4,0.28,0.4,11.9,0.032,13.0,92.0,0.99629,3.01,0.46,10.8,0.1413043462901701,26.428477041153425,4.968000000000001,0,4
7.0,0.29,0.49,3.8,0.047,37.0,136.0,0.9938,2.95,0.4,9.4,0.2720588215289792,24.13784780052483,3.76,0,6
7.4,0.26,0.3,7.9,0.049,38.0,157.0,0.9963,3.13,0.48,8.9,0.2420382150188648,28.46142899450387,4.272,0,6
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,0.7368420664819965,25.22721539269229,5.928,1,6
7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,0.4181818143801653,30.4346502841292,7.0200000000000005,0,6
7.1,0.28,0.35,3.5,0.028,35.0,91.0,0.99022,2.96,0.33,12.1,0.3846153803888419,25.3570522962418,3.993,0,5
7.7,0.42,0.31,9.2,0.048,22.0,221.0,0.9969,3.06,0.61,9.2,0.0995475108617759,18.333289682643613,5.611999999999999,0,6
7.3,0.21,0.29,1.6,0.034,29.0,118.0,0.9917,3.3,0.5,11.0,0.2457627097816719,34.761739229813195,5.5,0,8
7.7,0.26,0.31,1.3,0.043,47.0,155.0,0.9937,3.42,0.5,10.1,0.3032258044953174,29.61527071049727,5.05,0,6
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,0.1640624987182617,21.66657638926505,5.488,0,8
6.4,0.23,0.3,7.1,0.037,63.0,236.0,0.9952,3.06,0.34,9.2,0.2669491514112324,27.82596597406098,3.128,0,6
6.3,0.25,0.53,1.8,0.021,41.0,101.0,0.989315,3.19,0.31,13.0,0.4059405900401922,25.1998992004032,4.03,0,6
7.4,0.24,0.26,1.6,0.058,53.0,150.0,0.9936,3.18,0.5,9.9,0.3533333309777778,30.83320486164641,4.95,0,7
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.02,11.6,0.3571428316326549,12.93101218791002,11.832,1,6
9.7,0.14,0.59,1.5,0.049,23.0,142.0,0.9958,2.98,0.62,9.5,0.1619718298452688,69.28521939129006,5.89,0,5
5.9,0.44,0.33,1.2,0.049,12.0,117.0,0.99134,3.46,0.44,11.5,0.1025641016874863,13.40906043395356,5.06,0,5
7.2,0.23,0.46,6.4,0.036,17.0,85.0,0.99279,3.1,0.78,11.7,0.1999999976470588,31.304211720818603,9.126,0,6
6.9,0.24,0.33,1.7,0.035,47.0,136.0,0.99,3.26,0.4,12.6,0.3455882327530277,28.749880208832465,5.04,0,7
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,0.5641025496383962,10.149238583225994,7.177999999999999,1,5
6.2,0.25,0.47,11.6,0.048,62.0,210.0,0.9968,3.19,0.5,9.5,0.2952380938321995,24.7999008003968,4.75,0,5
7.6,0.8891499999999997,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,0.3499999825000008,8.547479561964169,5.376,1,5
